Source,Target,Weight
../../sample-data/three-17c/105572305.txt,../../sample-data/three-17c/156843801.txt,0.09883302668971738
../../sample-data/three-17c/105572305.txt,../../sample-data/three-17c/156771000.txt,0.08085609761440557
../../sample-data/three-17c/156843801.txt,../../sample-data/three-17c/156771000.txt,0.08743437603591427
