Source,Target,Weight
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z163300909.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185158008.txt,0.061669886253411986
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z163300909.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156265702.txt,0.006954666591809845
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z163300909.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185143704.txt,0.06524916213394868
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,0.050728566349000706
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z170807203.txt,0.0034804264954627824
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z256471804.txt,0.003147177658527735
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156843801.txt,0.08989847594237318
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z180628606.txt,0.0952841192913093
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185912505.txt,0.09299918404064227
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z158700100.txt,0.016064930459185247
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185142001.txt,0.052410931878844144
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156771000.txt,0.07313642970869542
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z157598504.txt,0.008143506281369724
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185142207.txt,0.08151924252931074
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z15958790X.txt,0.04800665455084527
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185142104.txt,0.028095055208833413
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z197267901.txt,0.04312905382379286
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z178362103.txt,0.06641852146494708
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z204534306.txt,0.007455014096630833
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z160260500.txt,0.058498922228985145
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z170807409.txt,0.010276166340375615
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z253367704.txt,0.0725695862679179
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z184400900.txt,0.05742640677659286
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z182822001.txt,0.04547279599883034
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z159579604.txt,0.024345568643192705
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185157107.txt,0.06155746345806055
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z159588009.txt,0.048158666178087214
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z175034204.txt,0.04778586711995492
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z180631800.txt,0.07089810191151202
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z159579501.txt,0.031001821860310624
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120604.txt,0.04123914121522349
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z158160208.txt,0.10501431879955883
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z35076705.txt,0.014105455161161223
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156577207.txt,0.005593740718883913
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z157583008.txt,0.0035426718135545877
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z15657730X.txt,0.011002286202023695
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185157909.txt,0.06645671433317028
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z18515720X.txt,0.03327401569204227
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z256474908.txt,0.045213385915360386
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z224270704.txt,0.014200621970936708
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z169010905.txt,0.005625556726854611
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z25647300X.txt,0.040892245716491006
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z168354106.txt,0.026302921922754276
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z168096506.txt,0.07581688276658073
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z176245508.txt,0.104105903546183
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z177009407.txt,0.058356798430546246
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z182900000.txt,0.008976386487138936
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z186388101.txt,0.029901095644977508
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z168091302.txt,0.04719510700679115
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z184929303.txt,0.011363133769365359
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z175148507.txt,0.035421038099398526
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z18514390X.txt,0.08451435036382993
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z256472808.txt,0.01185746182435999
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z168353709.txt,0.018245243592296748
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z176246604.txt,0.05992863855533872
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z168353801.txt,0.019210701834884086
