Source,Target,Weight
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168354908.txt,0.05100374298587325
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168351609.txt,0.0416335509960134
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z166828101.txt,0.040005679839612146
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z179146505.txt,0.040392252316536016
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z159948701.txt,0.028759752318057077
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z206541004.txt,0.041000505884486525
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z185157600.txt,0.05058963654323798
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z220300106.txt,0.038759433045260944
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353400.txt,0.05959589148854876
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z156584406.txt,0.03519988039830512
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z157614406.txt,0.03287866502083968
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168352705.txt,0.04881040755189824
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z166663707.txt,0.04345020868197673
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z59497900.txt,0.00640419252308158
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z185144800.txt,0.047284077145252956
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168351403.txt,0.0479489490641301
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z171736009.txt,0.034292788392016334
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168355202.txt,0.0467186647262143
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z177173803.txt,0.043684473290064904
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353205.txt,0.05594249972774492
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z159579306.txt,0.03458052895835583
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z114815607.txt,0.03547348092511043
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z179149105.txt,0.04223574749798577
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z18287220X.txt,0.030615449121577838
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z220030607.txt,0.03959500351586882
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z255419501.txt,0.04232174204308109
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z180059703.txt,0.012955338118139025
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353308.txt,0.0437848854347268
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z257368909.txt,0.04712900820283371
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z163301409.txt,0.0
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z180648502.txt,0.042759061468415814
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353606.txt,0.06310874422438664
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353904.txt,0.05424173634857236
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z257382001.txt,0.03423057465107282
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z162737708.txt,0.014081322943582622
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z166665509.txt,0.042545024970040216
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z164599303.txt,0.036845696852922286
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z156319401.txt,0.02901292967518133
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z176514702.txt,0.037434722529625354
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z205002705.txt,0.05071301869108204
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168351506.txt,0.021211004255604328
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z185144708.txt,0.04633928990197458
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z20322520X.txt,0.027491217308871913
/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z168353503.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/17th_century/books/Z158022808.txt,0.018636999244528978
