Z16442090X,Z16338120X,0.06015037593984962,0.06060606060606061
Z16442090X,Z9808970X,0.06936416184971098,0.06976744186046512
Z16442090X,Z16183620X,0.05309734513274336,0.05357142857142857
Z16442090X,Z15562570X,0.03550295857988166,0.03571428571428571
Z16442090X,Z5639730X,0.06818181818181818,0.06923076923076923
Z16442090X,Z16646940X,0.07692307692307693,0.08571428571428572
Z16442090X,Z16009370X,0.03832752613240418,0.03873239436619718
Z16442090X,Z16242830X,0.05952380952380952,0.059880239520958084
Z16442090X,Z16639230X,0.07079646017699115,0.09090909090909091
Z16442090X,Z16174190X,0.041237113402061855,0.041666666666666664
Z16442090X,Z5948520X,0.031578947368421054,0.03225806451612903
Z16442090X,Z4212550X,0.08602150537634409,0.08695652173913043
Z16442090X,Z14820750X,0.038461538461538464,0.038834951456310676
Z16442090X,Z4212600X,0.04065040650406504,0.040983606557377046
Z16442090X,Z14820960X,0.03669724770642202,0.037037037037037035
Z16442090X,Z9808550X,0.07103825136612021,0.0847457627118644
Z16442090X,Z12497610X,0.029850746268656716,0.03007518796992481
Z16338120X,Z9808970X,0.07262569832402235,0.07262569832402235
Z16338120X,Z16183620X,0.058823529411764705,0.058823529411764705
Z16338120X,Z15562570X,0.05202312138728324,0.05202312138728324
Z16338120X,Z5639730X,0.08029197080291971,0.08088235294117647
Z16338120X,Z16646940X,0.05228758169934641,0.05263157894736842
Z16338120X,Z16009370X,0.08928571428571429,0.08992805755395683
Z16338120X,Z16242830X,0.09467455621301775,0.09467455621301775
Z16338120X,Z16639230X,0.03225806451612903,0.03225806451612903
Z16338120X,Z16174190X,0.058823529411764705,0.058823529411764705
Z16338120X,Z5948520X,0.029411764705882353,0.04
Z16338120X,Z4212550X,0.04854368932038835,0.04854368932038835
Z16338120X,Z14820750X,0.026785714285714284,0.026785714285714284
Z16338120X,Z4212600X,0.08,0.08870967741935484
Z16338120X,Z14820960X,0.061946902654867256,0.061946902654867256
Z16338120X,Z9808550X,0.07407407407407407,0.07526881720430108
Z16338120X,Z12497610X,0.03571428571428571,0.03571428571428571
Z9808970X,Z16183620X,0.0625,0.0625
Z9808970X,Z15562570X,0.08133971291866028,0.08133971291866028
Z9808970X,Z5639730X,0.04918032786885246,0.04945054945054945
Z9808970X,Z16646940X,0.0962566844919786,0.10270270270270271
Z9808970X,Z16009370X,0.10443037974683544,0.1157556270096463
Z9808970X,Z16242830X,0.07009345794392523,0.07009345794392523
Z9808970X,Z16639230X,0.03614457831325301,0.04242424242424243
Z9808970X,Z16174190X,0.0410958904109589,0.0410958904109589
Z9808970X,Z5948520X,0.05673758865248227,0.06474820143884892
Z9808970X,Z4212550X,0.08571428571428572,0.08571428571428572
Z9808970X,Z14820750X,0.06,0.06
Z9808970X,Z4212600X,0.09146341463414634,0.09146341463414634
Z9808970X,Z14820960X,0.05806451612903226,0.05806451612903226
Z9808970X,Z9808550X,0.07391304347826087,0.07488986784140969
Z9808970X,Z12497610X,0.06779661016949153,0.07386363636363637
Z16183620X,Z15562570X,0.05263157894736842,0.05263157894736842
Z16183620X,Z5639730X,0.08620689655172414,0.08695652173913043
Z16183620X,Z16646940X,0.05303030303030303,0.06153846153846154
Z16183620X,Z16009370X,0.032846715328467155,0.03308823529411765
Z16183620X,Z16242830X,0.04487179487179487,0.04487179487179487
Z16183620X,Z16639230X,0.04950495049504951,0.04950495049504951
Z16183620X,Z16174190X,0.06172839506172839,0.06172839506172839
Z16183620X,Z5948520X,0.07792207792207792,0.09333333333333334
Z16183620X,Z4212550X,0.075,0.075
Z16183620X,Z14820750X,0.0449438202247191,0.0449438202247191
Z16183620X,Z4212600X,0.0761904761904762,0.0761904761904762
Z16183620X,Z14820960X,0.08888888888888889,0.08888888888888889
