a,b,num_pairs,normalized,url_a,url_b
Z256474908,Z18514390X,62,0.10016155088852989,http://data.onb.ac.at/ABO/+Z256474908,http://data.onb.ac.at/ABO/+Z18514390X
Z224270704,Z18514390X,62,0.15308641975308643,http://data.onb.ac.at/ABO/+Z224270704,http://data.onb.ac.at/ABO/+Z18514390X
Z169010905,Z18514390X,62,0.16230366492146597,http://data.onb.ac.at/ABO/+Z169010905,http://data.onb.ac.at/ABO/+Z18514390X
Z186388101,Z18514390X,62,0.10598290598290598,http://data.onb.ac.at/ABO/+Z186388101,http://data.onb.ac.at/ABO/+Z18514390X
Z175148507,Z18514390X,62,0.12301587301587301,http://data.onb.ac.at/ABO/+Z175148507,http://data.onb.ac.at/ABO/+Z18514390X
Z18514390X,Z156265702,62,0.15979381443298968,http://data.onb.ac.at/ABO/+Z18514390X,http://data.onb.ac.at/ABO/+Z156265702
Z18514390X,Z168353801,62,0.13219616204690832,http://data.onb.ac.at/ABO/+Z18514390X,http://data.onb.ac.at/ABO/+Z168353801
Z18514390X,Z168091405,62,0.12757201646090535,http://data.onb.ac.at/ABO/+Z18514390X,http://data.onb.ac.at/ABO/+Z168091405
Z18514390X,Z157711400,62,0.15012106537530268,http://data.onb.ac.at/ABO/+Z18514390X,http://data.onb.ac.at/ABO/+Z157711400
Z165709803,Z185142001,60,0.08321775312066575,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z185142001
Z185142001,Z156771000,60,0.09104704097116843,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z156771000
Z185142001,Z185157107,60,0.19480519480519481,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z185157107
Z185142001,Z168354106,60,0.20689655172413793,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z168354106
Z167120604,Z156577207,60,0.17857142857142858,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z156577207
Z156577207,Z164172903,60,0.2898550724637681,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z164172903
Z163300909,Z184140306,56,0.09572649572649573,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z184140306
Z163300909,Z168091302,56,0.09556313993174062,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z168091302
Z163300909,Z15657730X,56,0.11405295315682282,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z15657730X
Z163300909,Z182900000,56,0.1222707423580786,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z182900000
Z163300909,Z156843801,56,0.057672502574665295,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z156843801
Z163300909,Z185142207,56,0.0735873850197109,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z185142207
Z163300909,Z180631800,56,0.05870020964360587,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z180631800
Z163300909,Z168353709,56,0.11155378486055777,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z168353709
Z163300909,Z176245508,56,0.041025641025641026,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z176245508
Z163300909,Z178362103,56,0.10606060606060606,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z178362103
Z163300909,Z164752105,56,0.1278538812785388,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z164752105
Z163300909,Z165780108,56,0.0924092409240924,http://data.onb.ac.at/ABO/+Z163300909,http://data.onb.ac.at/ABO/+Z165780108
Z156843801,Z160260500,56,0.06334841628959276,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z160260500
Z185142207,Z160260500,56,0.0830860534124629,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z160260500
Z178362103,Z160260500,56,0.12698412698412698,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z160260500
Z160260500,Z184140306,56,0.11244979919678715,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z184140306
Z160260500,Z168091302,56,0.11222444889779559,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z168091302
Z160260500,Z15657730X,56,0.13861386138613863,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z15657730X
Z160260500,Z182900000,56,0.1509433962264151,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z182900000
Z160260500,Z180631800,56,0.06459054209919261,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z180631800
Z160260500,Z168353709,56,0.13493975903614458,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z168353709
Z160260500,Z176245508,56,0.04381846635367762,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z176245508
Z160260500,Z164752105,56,0.15954415954415954,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z164752105
Z160260500,Z165780108,56,0.10789980732177264,http://data.onb.ac.at/ABO/+Z160260500,http://data.onb.ac.at/ABO/+Z165780108
Z185912505,Z157598504,52,0.07471264367816093,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z157598504
Z185912505,Z157583008,52,0.07680945347119646,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z157583008
Z185912505,Z170807409,52,0.07624633431085044,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z170807409
Z185912505,Z175034204,52,0.0611764705882353,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z175034204
Z185912505,Z186388101,52,0.05875706214689266,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z186388101
Z185912505,Z35076705,52,0.07142857142857142,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z35076705
Z185912505,Z156265702,52,0.0755813953488372,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z156265702
Z185912505,Z168353801,52,0.06762028608582575,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z168353801
Z185912505,Z168091405,52,0.06615776081424936,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z168091405
Z185912505,Z175148507,52,0.06467661691542288,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z175148507
Z185912505,Z184400900,52,0.04710144927536232,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z184400900
Z185912505,Z224270704,52,0.07375886524822695,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z224270704
Z185912505,Z157711400,52,0.0729312762973352,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z157711400
Z185912505,Z169010905,52,0.07624633431085044,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z169010905
Z185912505,Z197267901,52,0.06557377049180328,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z197267901
Z185912505,Z159588009,52,0.06303030303030303,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z159588009
Z185912505,Z256474908,52,0.056583242655059846,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z256474908
Z185912505,Z159579501,52,0.06388206388206388,http://data.onb.ac.at/ABO/+Z185912505,http://data.onb.ac.at/ABO/+Z159579501
Z165709803,Z156771000,50,0.04621072088724584,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z156771000
Z165709803,Z185157107,50,0.06839945280437756,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z185157107
Z165709803,Z168354106,50,0.07012622720897616,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z168354106
Z165709803,Z185157909,50,0.06631299734748011,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z185157909
Z156771000,Z185157107,50,0.07473841554559044,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z185157107
Z156771000,Z168354106,50,0.07680491551459294,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z168354106
Z156771000,Z185157909,50,0.07225433526011561,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z185157909
Z185157107,Z168354106,50,0.16666666666666666,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z168354106
Z185157107,Z185157909,50,0.1466275659824047,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z185157909
Z185157909,Z168354106,50,0.15479876160990713,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z168354106
Z156843801,Z185158008,48,0.06751054852320675,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z185158008
Z156843801,Z168096506,48,0.037267080745341616,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z168096506
Z185142207,Z185158008,48,0.09580838323353294,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z185158008
Z185142207,Z168096506,48,0.04452690166975881,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z168096506
Z15958790X,Z164172903,48,0.15,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z164172903
Z15958790X,Z167120604,48,0.10690423162583519,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z167120604
Z178362103,Z185158008,48,0.1791044776119403,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z185158008
Z178362103,Z168096506,48,0.05680473372781065,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z168096506
Z180631800,Z185158008,48,0.069164265129683,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z185158008
Z180631800,Z168096506,48,0.03776553894571204,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z168096506
Z167120604,Z158160208,48,0.04549763033175355,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z158160208
Z158160208,Z164172903,48,0.05183585313174946,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z164172903
Z15657730X,Z185158008,48,0.2077922077922078,http://data.onb.ac.at/ABO/+Z15657730X,http://data.onb.ac.at/ABO/+Z185158008
Z15657730X,Z168096506,48,0.0594059405940594,http://data.onb.ac.at/ABO/+Z15657730X,http://data.onb.ac.at/ABO/+Z168096506
Z168096506,Z184140306,48,0.05321507760532151,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z184140306
Z168096506,Z168091302,48,0.053156146179401995,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z168091302
Z168096506,Z182900000,48,0.06193548387096774,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z182900000
Z168096506,Z168353709,48,0.05860805860805861,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z168353709
Z168096506,Z176245508,48,0.028537455410225922,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z176245508
Z168096506,Z164752105,48,0.06357615894039735,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z164752105
Z168096506,Z165780108,48,0.05200433369447454,http://data.onb.ac.at/ABO/+Z168096506,http://data.onb.ac.at/ABO/+Z165780108
Z176245508,Z185158008,48,0.04343891402714932,http://data.onb.ac.at/ABO/+Z176245508,http://data.onb.ac.at/ABO/+Z185158008
Z182900000,Z185158008,48,0.24242424242424243,http://data.onb.ac.at/ABO/+Z182900000,http://data.onb.ac.at/ABO/+Z185158008
Z168091302,Z185158008,48,0.147239263803681,http://data.onb.ac.at/ABO/+Z168091302,http://data.onb.ac.at/ABO/+Z185158008
Z168353709,Z185158008,48,0.19834710743801653,http://data.onb.ac.at/ABO/+Z168353709,http://data.onb.ac.at/ABO/+Z185158008
Z164752105,Z185158008,48,0.2696629213483146,http://data.onb.ac.at/ABO/+Z164752105,http://data.onb.ac.at/ABO/+Z185158008
Z165780108,Z185158008,48,0.13872832369942195,http://data.onb.ac.at/ABO/+Z165780108,http://data.onb.ac.at/ABO/+Z185158008
Z184140306,Z185158008,48,0.1476923076923077,http://data.onb.ac.at/ABO/+Z184140306,http://data.onb.ac.at/ABO/+Z185158008
Z156577207,Z15657730X,46,0.2569832402234637,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z15657730X
Z156843801,Z185142104,44,0.06676783004552352,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z185142104
Z185142207,Z185142104,44,0.09799554565701558,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z185142104
Z185142104,Z184140306,44,0.16117216117216118,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z184140306
Z185142104,Z168091302,44,0.16058394160583941,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z168091302
Z185142104,Z15657730X,44,0.24581005586592178,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z15657730X
Z185142104,Z182900000,44,0.3013698630136986,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z182900000
Z185142104,Z180631800,44,0.06853582554517133,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z180631800
Z185142104,Z168353709,44,0.23157894736842105,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z168353709
Z185142104,Z176245508,44,0.04178537511870845,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z176245508
Z185142104,Z178362103,44,0.2037037037037037,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z178362103
Z185142104,Z164752105,44,0.3492063492063492,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z164752105
Z185142104,Z165780108,44,0.14965986394557823,http://data.onb.ac.at/ABO/+Z185142104,http://data.onb.ac.at/ABO/+Z165780108
Z157598504,Z184929303,42,0.17427385892116182,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z184929303
Z197267901,Z184929303,42,0.1242603550295858,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z184929303
Z170807409,Z184929303,42,0.18502202643171806,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z184929303
Z184400900,Z184929303,42,0.06471494607087827,http://data.onb.ac.at/ABO/+Z184400900,http://data.onb.ac.at/ABO/+Z184929303
Z182822001,Z164172903,42,0.12962962962962962,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z164172903
Z182822001,Z167120604,42,0.09271523178807947,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z167120604
Z159588009,Z184929303,42,0.11351351351351352,http://data.onb.ac.at/ABO/+Z159588009,http://data.onb.ac.at/ABO/+Z184929303
Z175034204,Z184929303,42,0.10632911392405063,http://data.onb.ac.at/ABO/+Z175034204,http://data.onb.ac.at/ABO/+Z184929303
Z159579501,Z184929303,42,0.116991643454039,http://data.onb.ac.at/ABO/+Z159579501,http://data.onb.ac.at/ABO/+Z184929303
Z167120604,Z25647300X,42,0.09699769053117784,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z25647300X
Z35076705,Z184929303,42,0.15384615384615385,http://data.onb.ac.at/ABO/+Z35076705,http://data.onb.ac.at/ABO/+Z184929303
Z157583008,Z184929303,42,0.1891891891891892,http://data.onb.ac.at/ABO/+Z157583008,http://data.onb.ac.at/ABO/+Z184929303
Z256474908,Z184929303,42,0.09051724137931035,http://data.onb.ac.at/ABO/+Z256474908,http://data.onb.ac.at/ABO/+Z184929303
Z224270704,Z184929303,42,0.168,http://data.onb.ac.at/ABO/+Z224270704,http://data.onb.ac.at/ABO/+Z184929303
Z169010905,Z184929303,42,0.18502202643171806,http://data.onb.ac.at/ABO/+Z169010905,http://data.onb.ac.at/ABO/+Z184929303
Z25647300X,Z164172903,42,0.13815789473684212,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z164172903
Z186388101,Z184929303,42,0.09767441860465116,http://data.onb.ac.at/ABO/+Z186388101,http://data.onb.ac.at/ABO/+Z184929303
Z184929303,Z156265702,42,0.18025751072961374,http://data.onb.ac.at/ABO/+Z184929303,http://data.onb.ac.at/ABO/+Z156265702
Z184929303,Z168353801,42,0.1337579617834395,http://data.onb.ac.at/ABO/+Z184929303,http://data.onb.ac.at/ABO/+Z168353801
Z184929303,Z168091405,42,0.1268882175226586,http://data.onb.ac.at/ABO/+Z184929303,http://data.onb.ac.at/ABO/+Z168091405
Z184929303,Z175148507,42,0.12034383954154727,http://data.onb.ac.at/ABO/+Z184929303,http://data.onb.ac.at/ABO/+Z175148507
Z184929303,Z157711400,42,0.16279069767441862,http://data.onb.ac.at/ABO/+Z184929303,http://data.onb.ac.at/ABO/+Z157711400
Z156843801,Z156577207,40,0.06069802731411229,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z156577207
Z185142207,Z156577207,40,0.08908685968819599,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z156577207
Z178362103,Z156577207,40,0.18518518518518517,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z156577207
Z180631800,Z156577207,40,0.06230529595015576,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z156577207
Z156577207,Z184140306,40,0.14652014652014653,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z184140306
Z156577207,Z168091302,40,0.145985401459854,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z168091302
Z156577207,Z182900000,40,0.273972602739726,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z182900000
Z156577207,Z168353709,40,0.21052631578947367,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z168353709
Z156577207,Z176245508,40,0.03798670465337132,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z176245508
Z156577207,Z164752105,40,0.31746031746031744,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z164752105
Z156577207,Z165780108,40,0.1360544217687075,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z165780108
Z185142001,Z164172903,36,0.14634146341463414,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z164172903
Z185142001,Z167120604,36,0.096,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z167120604
Z157598504,Z253367704,36,0.04911323328785812,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z253367704
Z15958790X,Z15657730X,36,0.1232876712328767,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z15657730X
Z197267901,Z253367704,36,0.043373493975903614,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z253367704
Z170807409,Z253367704,36,0.05006954102920723,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z253367704
Z253367704,Z157583008,36,0.05042016806722689,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z157583008
Z253367704,Z175034204,36,0.040586245772266064,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z175034204
Z253367704,Z186388101,36,0.039045553145336226,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z186388101
Z253367704,Z35076705,36,0.047058823529411764,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z35076705
Z253367704,Z156265702,36,0.0496551724137931,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z156265702
Z253367704,Z168353801,36,0.04466501240694789,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z168353801
Z253367704,Z168091405,36,0.04374240583232078,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z168091405
Z253367704,Z175148507,36,0.04280618311533888,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z175148507
Z253367704,Z184400900,36,0.03155127081507449,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z184400900
Z253367704,Z224270704,36,0.04851752021563342,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z224270704
Z253367704,Z157711400,36,0.048,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z157711400
Z253367704,Z169010905,36,0.05006954102920723,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z169010905
Z253367704,Z159588009,36,0.04176334106728538,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z159588009
Z253367704,Z256474908,36,0.03765690376569038,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z256474908
Z253367704,Z159579501,36,0.04230317273795535,http://data.onb.ac.at/ABO/+Z253367704,http://data.onb.ac.at/ABO/+Z159579501
Z180628606,Z157598504,34,0.049204052098408106,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z157598504
Z180628606,Z157583008,34,0.050595238095238096,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z157583008
Z180628606,Z170807409,34,0.050221565731166914,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z170807409
Z180628606,Z175034204,34,0.040236686390532544,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z175034204
Z180628606,Z186388101,34,0.038636363636363635,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z186388101
Z180628606,Z35076705,34,0.04702627939142462,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z35076705
Z180628606,Z156265702,34,0.04978038067349927,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z156265702
Z180628606,Z168353801,34,0.04450261780104712,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z168353801
Z180628606,Z168091405,34,0.04353393085787452,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z168091405
Z180628606,Z175148507,34,0.0425531914893617,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z175148507
Z180628606,Z184400900,34,0.030937215650591446,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z184400900
Z180628606,Z224270704,34,0.04857142857142857,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z224270704
Z180628606,Z157711400,34,0.0480225988700565,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z157711400
Z180628606,Z169010905,34,0.050221565731166914,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z169010905
Z180628606,Z197267901,34,0.04314720812182741,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z197267901
Z180628606,Z159588009,34,0.041463414634146344,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z159588009
Z180628606,Z256474908,34,0.037199124726477024,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z256474908
Z180628606,Z159579501,34,0.042027194066749075,http://data.onb.ac.at/ABO/+Z180628606,http://data.onb.ac.at/ABO/+Z159579501
Z157598504,Z185143704,34,0.13821138211382114,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z185143704
Z197267901,Z185143704,34,0.09912536443148688,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z185143704
Z170807409,Z185143704,34,0.14655172413793102,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z185143704
Z184400900,Z185143704,34,0.05198776758409786,http://data.onb.ac.at/ABO/+Z184400900,http://data.onb.ac.at/ABO/+Z185143704
Z159588009,Z185143704,34,0.09066666666666667,http://data.onb.ac.at/ABO/+Z159588009,http://data.onb.ac.at/ABO/+Z185143704
Z175034204,Z185143704,34,0.085,http://data.onb.ac.at/ABO/+Z175034204,http://data.onb.ac.at/ABO/+Z185143704
Z159579501,Z185143704,34,0.09340659340659341,http://data.onb.ac.at/ABO/+Z159579501,http://data.onb.ac.at/ABO/+Z185143704
Z35076705,Z185143704,34,0.1223021582733813,http://data.onb.ac.at/ABO/+Z35076705,http://data.onb.ac.at/ABO/+Z185143704
Z157583008,Z185143704,34,0.14977973568281938,http://data.onb.ac.at/ABO/+Z157583008,http://data.onb.ac.at/ABO/+Z185143704
Z256474908,Z185143704,34,0.07249466950959488,http://data.onb.ac.at/ABO/+Z256474908,http://data.onb.ac.at/ABO/+Z185143704
Z224270704,Z185143704,34,0.13333333333333333,http://data.onb.ac.at/ABO/+Z224270704,http://data.onb.ac.at/ABO/+Z185143704
Z169010905,Z185143704,34,0.14655172413793102,http://data.onb.ac.at/ABO/+Z169010905,http://data.onb.ac.at/ABO/+Z185143704
Z186388101,Z185143704,34,0.07816091954022988,http://data.onb.ac.at/ABO/+Z186388101,http://data.onb.ac.at/ABO/+Z185143704
Z175148507,Z185143704,34,0.096045197740113,http://data.onb.ac.at/ABO/+Z175148507,http://data.onb.ac.at/ABO/+Z185143704
Z168353801,Z185143704,34,0.10658307210031348,http://data.onb.ac.at/ABO/+Z168353801,http://data.onb.ac.at/ABO/+Z185143704
Z168091405,Z185143704,34,0.10119047619047619,http://data.onb.ac.at/ABO/+Z168091405,http://data.onb.ac.at/ABO/+Z185143704
Z157711400,Z185143704,34,0.12927756653992395,http://data.onb.ac.at/ABO/+Z157711400,http://data.onb.ac.at/ABO/+Z185143704
Z156265702,Z185143704,34,0.14285714285714285,http://data.onb.ac.at/ABO/+Z156265702,http://data.onb.ac.at/ABO/+Z185143704
Z156843801,Z158160208,32,0.023222060957910014,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z158160208
Z156843801,Z15958790X,32,0.04145077720207254,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z15958790X
Z185142207,Z158160208,32,0.0273972602739726,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z158160208
Z185142207,Z15958790X,32,0.05693950177935943,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z15958790X
