Source,Target,Weight
../../sample-data/random-samples/Z4212600X.txt,../../sample-data/random-samples/Z5639730X.txt,0.09301588822865418
../../sample-data/random-samples/Z4212600X.txt,../../sample-data/random-samples/Z16639230X.txt,0.11082067341287301
../../sample-data/random-samples/Z4212600X.txt,../../sample-data/random-samples/Z5948520X.txt,0.0663794913264235
../../sample-data/random-samples/Z4212600X.txt,../../sample-data/random-samples/Z16646940X.txt,0.10837771253264927
../../sample-data/random-samples/Z4212600X.txt,../../sample-data/random-samples/Z16009370X.txt,0.07803125781799472
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z14820960X.txt,0.07255314707212693
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z16338120X.txt,0.07810429799426934
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z16174190X.txt,0.06832814535053644
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z12497610X.txt,0.06938726431986365
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z15562570X.txt,0.08687035669874003
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z4212550X.txt,0.12141117934733875
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z9808970X.txt,0.08120072714257458
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z9808550X.txt,0.0803030303030303
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z5639730X.txt,0.08549628186723658
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z16639230X.txt,0.10270718277381607
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z5948520X.txt,0.05932512438678662
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z16646940X.txt,0.09807081575579467
../../sample-data/random-samples/Z16183620X.txt,../../sample-data/random-samples/Z16009370X.txt,0.07434762532707131
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z16338120X.txt,0.08721159060974665
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z16174190X.txt,0.08420417582510305
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z12497610X.txt,0.0923681599921543
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z15562570X.txt,0.06928396546540097
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z4212550X.txt,0.0832281655502702
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z9808970X.txt,0.08810828127502802
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z9808550X.txt,0.09570938215102975
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z5639730X.txt,0.10698835327045593
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z16639230X.txt,0.07635966193933276
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z5948520X.txt,0.09066508059965533
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z16646940X.txt,0.07448613815281628
../../sample-data/random-samples/Z14820960X.txt,../../sample-data/random-samples/Z16009370X.txt,0.08785716634334002
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z16174190X.txt,0.10262762507982834
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z12497610X.txt,0.09071459733983646
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z15562570X.txt,0.07757755341128277
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z4212550X.txt,0.09376137795826915
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z9808970X.txt,0.11649803117642284
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z9808550X.txt,0.10999416692166462
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z5639730X.txt,0.10450022641878909
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z16639230X.txt,0.08160661527585712
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z5948520X.txt,0.0801589941800448
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z16646940X.txt,0.08161391958159445
../../sample-data/random-samples/Z16338120X.txt,../../sample-data/random-samples/Z16009370X.txt,0.10536853543580046
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z12497610X.txt,0.08447450130349454
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z15562570X.txt,0.06932386001159338
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z4212550X.txt,0.08020704542376007
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z9808970X.txt,0.1006122371131399
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z9808550X.txt,0.09385269013082335
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z5639730X.txt,0.0871943225131336
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z16639230X.txt,0.07639981009465595
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z5948520X.txt,0.0808551821221186
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z16646940X.txt,0.07019596105213004
../../sample-data/random-samples/Z16174190X.txt,../../sample-data/random-samples/Z16009370X.txt,0.08885333736210668
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z15562570X.txt,0.06698996576833041
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z4212550X.txt,0.07837314191335282
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z9808970X.txt,0.08846903066765502
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z9808550X.txt,0.09825739164550616
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z5639730X.txt,0.10221142025463127
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z16639230X.txt,0.0780006611923502
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z5948520X.txt,0.08063643758491015
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z16646940X.txt,0.06723770884650966
../../sample-data/random-samples/Z12497610X.txt,../../sample-data/random-samples/Z16009370X.txt,0.09459069500171888
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z4212550X.txt,0.103509219262459
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z9808970X.txt,0.07496172632499817
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z9808550X.txt,0.08185949124604625
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z5639730X.txt,0.07557890304562992
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z16639230X.txt,0.0965864391778936
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z5948520X.txt,0.06718042477757957
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z16646940X.txt,0.10421002462467233
../../sample-data/random-samples/Z15562570X.txt,../../sample-data/random-samples/Z16009370X.txt,0.07354703791388045
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z9808970X.txt,0.09789023257599938
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z9808550X.txt,0.09216635832698516
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z5639730X.txt,0.09875362237290043
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z16639230X.txt,0.11253034619605583
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z5948520X.txt,0.06889021817433365
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z16646940X.txt,0.12137568502468032
../../sample-data/random-samples/Z4212550X.txt,../../sample-data/random-samples/Z16009370X.txt,0.0852153200817858
../../sample-data/random-samples/Z9808970X.txt,../../sample-data/random-samples/Z9808550X.txt,0.10874538483559126
../../sample-data/random-samples/Z9808970X.txt,../../sample-data/random-samples/Z5639730X.txt,0.10913288503997338
../../sample-data/random-samples/Z9808970X.txt,../../sample-data/random-samples/Z16639230X.txt,0.08409799269648548
../../sample-data/random-samples/Z9808970X.txt,../../sample-data/random-samples/Z5948520X.txt,0.08779160325843702
../../sample-data/random-samples/Z9808970X.txt,../../sample-data/random-samples/Z16646940X.txt,0.08526591719001389
../../sample-data/random-samples/Z9808970X.txt,../../sample-data/random-samples/Z16009370X.txt,0.10515023897781586
../../sample-data/random-samples/Z9808550X.txt,../../sample-data/random-samples/Z5639730X.txt,0.11348844347880305
../../sample-data/random-samples/Z9808550X.txt,../../sample-data/random-samples/Z16639230X.txt,0.09044304405727858
../../sample-data/random-samples/Z9808550X.txt,../../sample-data/random-samples/Z5948520X.txt,0.08552945069490404
../../sample-data/random-samples/Z9808550X.txt,../../sample-data/random-samples/Z16646940X.txt,0.08107494751971557
../../sample-data/random-samples/Z9808550X.txt,../../sample-data/random-samples/Z16009370X.txt,0.1097660122080587
../../sample-data/random-samples/Z5639730X.txt,../../sample-data/random-samples/Z16639230X.txt,0.08075972735817728
../../sample-data/random-samples/Z5639730X.txt,../../sample-data/random-samples/Z5948520X.txt,0.08580342675905815
../../sample-data/random-samples/Z5639730X.txt,../../sample-data/random-samples/Z16646940X.txt,0.08091325178662241
../../sample-data/random-samples/Z5639730X.txt,../../sample-data/random-samples/Z16009370X.txt,0.10618638545991492
../../sample-data/random-samples/Z16639230X.txt,../../sample-data/random-samples/Z5948520X.txt,0.07156480708598416
../../sample-data/random-samples/Z16639230X.txt,../../sample-data/random-samples/Z16646940X.txt,0.10451674517799808
../../sample-data/random-samples/Z16639230X.txt,../../sample-data/random-samples/Z16009370X.txt,0.07723817440684247
../../sample-data/random-samples/Z5948520X.txt,../../sample-data/random-samples/Z16646940X.txt,0.0658505435629069
../../sample-data/random-samples/Z5948520X.txt,../../sample-data/random-samples/Z16009370X.txt,0.07352307349334919
../../sample-data/random-samples/Z16646940X.txt,../../sample-data/random-samples/Z16009370X.txt,0.0773930350881818
